GrpName;Name;Code;ManufName;Country;Brand;UnitName;PhUnitName;PhUPerU;UnitsPerPack;Vat;ExpiryPeriod;PckgQtty;PckgBrutto;PckgLength;PckgWidth;PckgHeight
Творог и творожные;Сырок глаз. Данон 23% шоколад 45г;26094182;Россия;Россия;Данон;ШТ 1;Кг;0.045000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо  5.4% персик 135г;26113838;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо  6.4% с орехами 130г;4600605016206;Россия;Россия;Данон;ШТ 1;Кг;0.130000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 4% клубника 125г;4009700002488;Россия;Россия;Данон;ШТ 1;Кг;0.125000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% вишня 135г;26113852;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% вишня 170г;4600605015056;Россия;Россия;Данон;ШТ 1;Кг;0.170000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% груш/ваниль 135г;26113845;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% груш/ваниль 170г;4600605015087;Россия;Россия;Данон;ШТ 1;Кг;0.170000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% лесные ягоды 170г;4600605015063;Россия;Россия;Данон;ШТ 1;Кг;0.170000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% черника 135г;26113814;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% черника 170г;4600605015025;Россия;Россия;Данон;ШТ 1;Кг;0.170000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% экз.фрукты 135г;26113821;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.4% экз.фрукты 170г;4600605015070;Россия;Россия;Данон;ШТ 1;Кг;0.170000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.5% персик/марак.125г;4009700008039;Россия;Россия;Данон;ШТ 1;Кг;0.125000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо 5.5% черника 125г;4009700009050;Россия;Россия;Данон;ШТ 1;Кг;0.125000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творог Данон Даниссимо Браво шок/апельсин 135г;26113883;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.5% ваниль/лесн.ягоды 80г;4600605016237;Россия;Россия;Данон;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.5% клубн/ябл.80г;;Россия;Россия;Данон;ШТ 1;Кг;0.800000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.5% клубника/абрикос 4*50г;2010000003367;Россия;Россия;Данон;ШТ 1;Кг;0.200000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.5% клубника/яблоко 80г;4600605016497;Россия;Россия;Данон;ШТ 1;Кг;0.800000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.5% фр.пюре/печенье 4*50г;4600605016190;Россия;Россия;Данон;ШТ 1;Кг;0.200000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.5% ябл/ваниль/банан 4*50г;4600605011416;Россия;Россия;Данон;ШТ 1;Кг;0.200000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.6% ваниль/ягоды 60г;26094212;Россия;Россия;Данон;ШТ 1;Кг;0.060000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.6% клубника/банан 60г;26094205;Россия;Россия;Данон;ШТ 1;Кг;0.060000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 3.7% молочный 4*50г;2010000003374;Россия;Россия;Данон;ШТ 1;Кг;0.200000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Растишка 4% яг/перс/груша 4*50г;2010000003381;Россия;Россия;Данон;ШТ 1;Кг;0.200000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Скелетон 3.5% ананас/кокос желе 135г;4600605016084;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Скелетон 3.5% арбузное желе 135г;4600605016077;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Творог и творожные;Творожок Данон Скелетон 3.5% клубнич.желе 135г;4600605016091;Россия;Россия;Данон;ШТ 1;Кг;0.135000;0.000;10.0;0;0.000;0;0;0;0
Пирожные;Пирожное Картошка шоколадная 90г НБ;2602247000003;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Картошка Элис;25144550;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Казанова 70г НБ;25415292;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон  Перспектива;25980622;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон 100г Атрика;25150230;Россия;Россия;Атрика;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон 100г Париджата;25584226;Россия;Россия;;ШТ 1;Кг;0.100000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон 100г Фортеция;26091747;Россия;Россия;Фортеция;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон 68г Метрополь;25034318;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон 90г Вест;25144741;Россия;Россия;;ШТ 1;Кг;0.090000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон 90г Восторг;25999723;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Наполеон Адонис;25664119;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Сметанник100г НБ;2010000004579;Россия;Россия;Невские Берега;ШТ 1;Кг;0.100000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Профитроли творожные 250г Торренто;25638257;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Профитроли творожные 260г НБ;4601526019253;Россия;Россия;Невские Берега;ШТ 1;Кг;0.260000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Профитроли с йогуртом 250г ХлебТорг;4607126503819;Россия;Россия;ХлебТорг;ШТ 1;Кг;0.250000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Профитроли с йогуртом 260г НБ;25959673;Россия;Россия;Невские Берега;ШТ 1;Кг;0.260000;0.000;18.0;0;0.000;0;0;0;0
Минеральная вода;Вода Нарзан 0.5л п/б Кисловодск;4600536500027;Россия;Россия;Нарзан;ШТ 1;Литр 1;0.500000;0.000;18.0;0;0.000;0;0;0;0
Минеральная вода;Вода Нарзан 2л п/б;4600536002019;Россия;Россия;Нарзан;ШТ 1;Литр 1;2.000000;0.000;18.0;0;0.000;0;0;0;0
Минеральная вода;Вода Нарзан мин 0.33л;4600536001333;Россия;Россия;Нарзан;ШТ 1;Литр 1;0.330000;0.000;18.0;0;0.000;0;0;0;0
Минеральная вода;Вода Нарзан мин газ 1л п/б голуб.;26079493;Россия;Россия;Нарзан;ШТ 1;Литр 1;1.000000;0.000;18.0;0;0.000;0;0;0;0
Минеральная вода;Вода Нарзан природн.газ 0.5л п/б Кисловодск;4600536500010;Россия;Россия;Нарзан;ШТ 1;Литр 1;0.500000;0.000;18.0;0;0.000;0;0;0;0
Минеральная вода;Вода Нарзан Элита 0.33л с/б;4600536013008;Россия;Россия;Нарзан;ШТ 1;Литр 1;0.330000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ J7 ананас 70г;4605119001656;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ J7 апельсин 70г;4605119001663;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ J7 Апельсин/ананас 700г;4605119003247;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ J7 банан 70г;4605119001687;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ J7 банан/клубника 700г;4605119003223;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ J7 вишня 70г;4605119001670;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ J7 персик 70г;4605119001694;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ J7 Персик/вишня 700г;4605119003230;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ J7 фрук.140г;26031620;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Брикет Простокваш. слив.-шок200;4605119002660;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ вен.вальс 125мл эскимо;25782127;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ вен.вальс 85мл эскимо;4605119001311;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Жирик пломбир с вар.сгущенкой 50г;4605119004732;Россия;Россия;Альтервест;ШТ 1;Кг;0.050000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ зол.вальс 65г эскимо;4605119001038;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ зол.вальс 85мл эскимо;4605119001328;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ клубника 100г;4605119000857;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Люксус абрикос 500г ванна;4605119001731;Россия;Россия;Альтервест;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Люксус абрикос рожок 110г;4605119004084;Россия;Россия;Альтервест;ШТ 1;Кг;0.110000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ люксус бел.гл.абр.85г эскимо;4605119001571;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ люксус в шок.с миндалем 80г;4605119001557;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ люксус виногр.500г ванна;4605119001748;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Люксус вишня 500г ванна;4605119001755;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ люксус гр.орех 500г ванна;4605119001762;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Люксус карамель ванна 1л;4605119001779;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия клубн.с клубн.джемом 220г;4600625310841;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.220000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия клубн.с кус.клубники 450г;4600955002973;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия корица ванна 450г;4600955009514;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия крем-брюле ванна 450г;26022611;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия крем-брюле с карам.в шок.220г;4600625310858;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.220000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия Пино-Калада ванна 450г;4600955009149;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия пирожн.ассорти 450г;4600625306455;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия плодов/ягодн.ванна 550г;26058023;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.550000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия пломб.ванил.ван.450г;4600955002782;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия пломбир классич.ванна 450г;26022628;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия пралинат с птич.мол.450г;4600625310896;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия с шок.крошкой 450г;4600955006445;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия Сорбет плод/ягодн.550г;4600625309692;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.550000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия трюфель ванна 450г;26058047;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия шоколад ванна 450г;4600625309371;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Волшеб.корзиночка набор 180г;26037622;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшеб.корзиночка плом/сгущ/ар.80г;26015439;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшеб.корзиночка с джемом в шок.глаз. 80г;26096964;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.корзиночка 70г;4600955008395;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.корзиночка джем в шок.гл.70;26002835;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.корзиночка кр.брюле 70г;4600955008418;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.корзиночка шок.крошк.70;4600955008425;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.фонарь брикет сливочн.90г;4600869342202;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.фонарь клубника эскимо 80г;26092034;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.080000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.фонарь шоколад эскимо 80г;4600955009774;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.фонарь эскимо 70г;4600955009729;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Волшебн.фонарь эскимо 80г;4600869351006;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Гигант рожок б/нап.100г;4600625307971;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Гигант рожок с черн.смород.100г;4600625307988;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Грибок пломб.вар/шок.гл.80г;4600955008005;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи лакомство 80г;4600955003185;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи рожок в шок.глаз.60г;4600955003093;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи рожок сливочный 70г;4600955005714;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи чудо лакомство 80г;4600955003192;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи эскимо 80г;4600955003178;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи эскимо в кар.глаз.80;4600955003147;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи эскимо вишня 80г;4600955007220;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи эскимо джем/фундук 80г;4600955003161;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи эскимо зел.яблоко 80г;4600955007206;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ ДжинДжи эскимо клубника 80г;4600955007183;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Лакомство сливочное 80г;4600955008043;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Люкс в ваф.рожке яичн.ликер 60г;4600955008012;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Люкс крем-брюле рожок 60г;4600625309142;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Люкс пломб.ваниль рожок 60г;4600955008203;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Люкс пломбир в ваф.рожке 60г;4600955000238;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Люкс рожок кр/брюле 60г;4600955002256;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Люкс рожок пломбир 60г;4600625309180;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.060000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж вишня ванна 450г;4600955002805;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж вишня/шоколад ванна 450г;4600955008623;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж землника с марм.450г;4600955009842;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж изюм/ром ванна 450г;4600955002904;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж йогурт/земл./марм.450г ванна;4600955008609;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж крулите ваниль-шоколад 470г;4600955002867;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.470000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж крулите дыня/виногр.470г;4600955003048;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж крулите ром/ваниль 470г;4600955003055;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.470000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж лесн.орех ванна 450г;4600955002928;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж нуга/банан ванна 450г;4600955008616;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж орех/апельсин ванна 450г;4600955008630;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж плиссе вишня 550г;4600955005066;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.550000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж плиссе шоколад 550г;4600955005141;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Милаж цукаты 450г;4600955002959;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Милаж шок/йог/вишня эскимо 70г;4600955007626;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Милаж шок/миндаль эскимо 70г;4600955007633;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Не парься фр.лед апельсин 90г;26123653;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.090000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Не парься эскимо 90г;4600955008166;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Сезон шок/бейлис эскимо 70г;4600955008197;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.070000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Семейное брикет 220г;4600955008227;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Семейное ванильное брикет 220г;4600625308206;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Семейное двухслойн.500г;4600955007848;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Семейное двухслойн.брикет 250г;4600869353314;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Семейное двухслойн.брикет 500г;4600869353307;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож СХ Вкусландия карамель ванна 450г;4600955008951;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Таганка батончик ваниль/орех/шок.80г;4600955000481;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Таганка батончик с черн.смород.80г;4600955009767;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Х-Драйв джем  85г;4600955007664;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож СХ Х-Драйв карам/арахис эскимо 85г;4600955007657;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож Сэндвич бисквит крем-брюле 70г;4605119000260;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож Талосто 999 золотой слиточек 45г;26076218;Россия;Россия;Талосто;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Талосто 999 крас.зол.клубнка 500мл;4601203002585;Россия;Россия;Талосто;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Талосто 999 тройное зол.500мл;4601203002257;Россия;Россия;Талосто;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
